household_key,store_id,week_no,last_purchase_day_week,total_sales,total_disc,num_orders,total_qty,overall_weekly_purchase,frac_share,overall_market_share,if_churn,row_id,three_weeks_sales,three_weeks_disc,three_weeks_freq,five_weeks_sales,five_weeks_disc,five_weeks_freq,weeklag
2334,356,40,277,206.85,-31.98,5,82,206.85,1,0.98,0,37,642.77,-96.03,5.333333333,806.06,-128.21,5,1
2334,356,41,285,250.9,-29.16,5,92,250.9,1,0.98,0,38,620.97,-71.41,5.333333333,939.42,-132.47,5,1
2334,356,42,292,55.89,-4.43,5,16,55.89,1,0.98,0,39,645.93,-72.82,6.333333333,949.56,-129.62,5.2,1
2334,356,43,299,69.82,-3.39,3,23,69.82,1,0.98,0,40,583.46,-68.96,6,746.68,-79.23,4.8,1
2334,356,44,305,347.07,-61.75,4,139,347.07,1,0.98,0,41,723.68,-98.73,5.666666667,1062.82,-137.96,5.2,1
2334,356,45,312,42.07,-7.27,4,18,42.07,1,0.98,0,42,514.85,-76.84,5.333333333,972.6,-137.98,5.2,1
2334,356,46,320,110.56,-11.38,6,39,110.56,1,0.98,0,43,569.52,-83.79,5.666666667,876.31,-117.38,5.4,1
2334,356,47,327,240.89,-47.97,3,103,240.89,1,0.98,0,44,740.59,-128.37,5.666666667,866.3,-136.19,5,1
2334,356,48,328,39.72,-4.19,1,10,39.72,1,0.98,0,45,433.24,-70.81,4.666666667,850.13,-135.95,4.2,1
2334,356,49,340,194.6,-19.77,7,74,194.6,1,0.98,0,46,585.77,-83.31,5.666666667,974.91,-152.33,5,1
2334,356,50,348,226.29,-37.51,6,95,226.29,1,0.98,0,47,701.5,-109.44,5.666666667,854.13,-128.09,5.4,1
2334,356,51,354,93.7,-9.78,4,30,93.7,1,0.98,0,48,554.31,-71.25,6,905.76,-130.6,5.4,1
2334,356,52,362,51.05,-3.97,2,17,51.05,1,0.98,0,49,565.64,-71.03,6.333333333,846.25,-123.19,4.6,1
2334,356,53,368,217.48,-41.86,3,84,217.48,1,0.98,0,50,588.52,-93.12,5,822.84,-117.08,4.6,1
2334,356,54,374,6.48,0,1,2,6.48,1,0.98,0,51,368.71,-55.61,3.333333333,789.6,-112.89,4.6,1
2334,356,55,380,50.81,-8.75,3,21,50.81,1,0.98,0,52,325.82,-54.58,3,645.81,-101.87,3.8,1
2334,356,56,389,263.9,-39.85,4,91,263.9,1,0.98,0,53,538.67,-90.46,3.666666667,683.42,-104.21,3.4,1
2334,356,57,397,48.99,-6.62,3,22,48.99,1,0.98,0,54,370.18,-55.22,3.666666667,638.71,-101.05,3.2,1
2334,356,58,403,67.33,-3.5,5,15,67.33,1,0.98,0,55,431.03,-58.72,5,654.99,-100.58,3.8,1
2334,356,59,411,303.89,-58.38,3,128,303.89,1,0.98,0,56,684.11,-108.35,5,741.4,-117.1,3.8,1
2334,356,60,418,41.16,-1.49,3,10,41.16,1,0.98,0,57,461.37,-69.99,4.666666667,776.08,-118.59,4.2,1
2334,356,61,422,83.14,-18,3,38,83.14,1,0.98,0,58,495.52,-81.37,4.666666667,808.41,-127.84,4.2,1
2334,356,62,429,75.75,-26.01,2,41,75.75,1,0.98,0,59,503.94,-103.88,3.666666667,620.26,-114,3.8,1
2334,356,63,436,201.23,-37.73,3,77,201.23,1,0.98,0,60,401.28,-83.23,3.666666667,772.5,-145.11,3.8,1
2334,356,64,445,53.85,-1.35,5,16,53.85,1,0.98,0,61,413.97,-83.09,4.333333333,759.02,-142.96,3.8,1
2334,356,65,449,34.02,-0.6,1,8,34.02,1,0.98,0,62,364.85,-65.69,3.666666667,489.15,-85.18,3.4,1
2334,356,66,460,30.21,-8.83,1,12,30.21,1,0.98,0,63,319.31,-48.51,3.333333333,478.2,-92.52,3,1
2334,356,67,465,195.22,-22.83,4,74,195.22,1,0.98,0,64,313.3,-33.61,3.666666667,590.28,-97.35,3.2,1
2334,356,68,474,26.8,-3.79,2,10,26.8,1,0.98,0,65,286.25,-36.05,2.666666667,541.33,-75.13,3.2,1
2334,356,69,475,13.16,-0.26,1,5,13.16,1,0.98,0,66,265.39,-35.71,2.666666667,353.26,-37.66,2.8,1
2334,356,70,484,163.55,-27.33,3,76,163.55,1,0.98,0,67,398.73,-54.21,3.333333333,462.96,-63.64,2.4,1
2334,356,71,493,196.23,-20.73,4,76,196.23,1,0.98,0,68,399.74,-52.11,3.333333333,625.17,-83.77,3,1
2334,356,72,500,144.53,-11.39,5,36,144.53,1,0.98,0,69,517.47,-59.71,4.333333333,739.49,-86.33,3.8,1
2334,356,73,507,176.64,-37.32,5,79,176.64,1,0.98,0,70,680.95,-96.77,5.666666667,720.91,-100.82,4,1
2334,356,74,512,184.51,-23.21,3,72,184.51,1,0.98,0,71,701.91,-92.65,5.666666667,878.62,-120.24,4.2,1
2334,356,75,521,167.84,-40.1,3,77,167.84,1,0.98,0,72,673.52,-112.02,5.333333333,1033.3,-160.08,4.6,1
2334,356,76,524,6.19,0,1,2,6.19,1,0.98,0,73,535.18,-100.63,4,875.94,-132.75,4.2,1
2334,356,77,536,316.49,-55.61,3,119,316.49,1,0.98,0,74,675.03,-118.92,3.333333333,996.2,-167.63,4,1
2334,356,78,543,74.54,-5.1,2,16,74.54,1,0.98,0,75,565.06,-100.81,3,926.21,-161.34,3.4,1
2334,356,79,550,96.61,-18.02,4,45,96.61,1,0.98,0,76,493.83,-78.73,3.333333333,846.18,-142.04,3.2,1
2334,356,80,557,122.31,-14.75,5,40,122.31,1,0.98,0,77,609.95,-93.48,4.666666667,783.98,-133.58,3.6,1
2334,356,81,564,192.51,-27.36,1,68,192.51,1,0.98,0,78,485.97,-65.23,4,808.65,-120.84,3.2,1
2334,356,82,572,208.99,-23.07,8,87,208.99,1,0.98,0,79,620.42,-83.2,6,1011.45,-143.91,4.6,1
2334,356,83,578,178.09,-17.81,5,74,178.09,1,0.98,0,80,701.9,-82.99,6.333333333,873.05,-106.11,5,1
2334,356,84,586,85,-12.53,5,25,85,1,0.98,0,81,664.59,-80.77,6.333333333,883.51,-113.54,5.6,1
2334,356,85,593,271.37,-46.22,4,111,271.37,1,0.98,0,82,743.45,-99.63,7.333333333,1058.27,-141.74,5.6,1
2334,356,86,600,62.23,-2.66,5,18,62.23,1,0.98,0,83,596.69,-79.22,6.333333333,998.19,-129.65,5.6,1
2334,356,87,607,296.96,-27.9,7,96,296.96,1,0.98,0,84,715.56,-89.31,7,1102.64,-130.19,6.8,1
2334,356,88,614,25.43,-0.12,3,9,25.43,1,0.98,0,85,655.99,-76.9,6.333333333,919.08,-107.24,5.8,1
2334,356,89,621,275.6,-26.8,3,116,275.6,1,0.98,0,86,660.22,-57.48,6,1016.59,-116.23,5.4,1
2334,356,90,622,8.37,-2.58,1,5,8.37,1,0.98,0,87,606.36,-57.4,4.666666667,939.96,-106.28,4.6,1
2334,356,91,635,98.17,-10.2,4,39,98.17,1,0.98,0,88,407.57,-39.7,3.666666667,766.76,-70.26,4.6,1
2334,356,92,642,173.13,-45.35,7,80,173.13,1,0.98,0,89,555.27,-84.93,5,877.66,-112.95,5,1
2334,356,93,646,178.78,-25.58,3,63,178.78,1,0.98,0,90,458.45,-83.71,5,759.48,-110.63,4.2,1
2334,356,94,656,122.35,-23.47,5,53,122.35,1,0.98,0,91,572.43,-104.6,6.333333333,856.4,-133.98,4.6,1
2334,356,95,663,63.61,-9.05,5,27,63.61,1,0.98,0,92,537.87,-103.45,6.666666667,644.41,-116.23,5,1
2334,356,96,669,132.62,-26.84,3,67,132.62,1,0.98,0,93,497.36,-84.94,5.333333333,768.66,-140.49,5.4,1
2334,356,97,675,182.72,-29.09,4,86,182.72,1,0.98,0,94,501.3,-88.45,5.666666667,853.21,-159.38,5.4,1
2334,356,98,684,81.57,-12.58,3,27,81.57,1,0.98,0,95,460.52,-77.56,5,761.65,-126.61,4.6,1
2334,356,99,690,210.98,-30.75,4,71,210.98,1,0.98,0,96,607.89,-99.26,4.666666667,793.85,-131.78,4.8,1
2334,356,100,698,154.99,-17.43,3,66,154.99,1,0.98,0,97,630.26,-89.85,4.666666667,826.49,-125.74,4.4,1
2334,356,101,704,20.98,-1.6,1,2,20.98,1,0.98,0,98,468.52,-62.36,3.666666667,783.86,-118.29,3.6,1
2334,356,102,707,20.99,0,1,1,220.38,0.1,0.98,0,99,407.94,-49.78,3,672.23,-91.45,3.2,1
2339,343,25,170,93.6,-20.21,1,50,93.6,1,0.36,0,1,0,0,0,0,0,0,0
2351,406,15,103,97.34,-33.44,2,50,97.34,1,0.95,0,1,0,0,0,0,0,0,0
2351,406,16,109,275.75,-77.09,4,30173,275.75,1,0.95,0,2,373.09,-110.53,2,373.09,-110.53,1.2,1
2351,406,17,116,31.48,-1.98,1,15,31.48,1,0.95,0,3,404.57,-112.51,2.333333333,404.57,-112.51,1.4,1
2351,406,18,122,128.87,-22.29,1,61,178.26,0.72,0.95,0,4,533.44,-134.8,2.666666667,533.44,-134.8,1.6,1
2351,406,19,130,211.44,-20,5,22411,230.22,0.92,0.95,0,5,647.54,-121.36,3.666666667,744.88,-154.8,2.6,1
2351,406,20,133,21.13,-3.1,1,9,143.36,0.15,0.95,0,6,392.92,-47.37,2.666666667,766.01,-157.9,2.8,1
2351,406,21,145,231.5,-37.18,3,14309,250.73,0.92,0.95,0,7,592.94,-82.57,3.333333333,900.17,-161.64,3,1
2351,406,22,152,288.12,-29.08,7,48804,288.12,1,0.95,0,8,752.19,-89.36,5.333333333,912.54,-113.63,3.6,1
2351,406,23,158,152.42,-19.78,4,16016,152.42,1,0.95,0,9,693.17,-89.14,5,1033.48,-131.43,4.2,1
2351,406,24,164,82.29,-7.91,4,13349,160.6,0.51,0.95,0,10,754.33,-93.95,6,986.9,-117.05,4.8,1
2351,406,25,172,254.04,-77.48,4,23401,259.03,0.98,0.95,0,11,776.87,-134.25,6.333333333,1029.5,-174.53,4.6,1
2351,406,26,178,153.5,-24.64,2,16815,176.81,0.87,0.95,0,12,642.25,-129.81,4.666666667,1161.87,-196.07,4.8,1
2351,406,27,185,249.33,-43.07,6,45291,249.33,1,0.95,0,13,739.16,-153.1,5.333333333,1179.7,-201.96,5.4,1
2351,406,28,193,246.28,-91.63,4,9332,270.55,0.91,0.95,0,14,903.15,-236.82,5.333333333,1137.86,-264.51,4.8,1
2351,406,29,199,118.27,-39.93,2,50,118.27,1,0.95,0,15,767.38,-199.27,4.666666667,1103.71,-284.66,4.4,1
2351,406,30,207,252.15,-50.39,4,17130,252.15,1,0.95,0,16,866.03,-225.02,5.333333333,1273.57,-327.14,4.4,1
2351,406,31,213,68.81,-17.22,1,42,122.26,0.56,0.95,0,17,685.51,-199.17,3.666666667,1088.34,-266.88,3.8,1
2351,406,32,221,175.55,-36.85,4,30339,175.55,1,0.95,0,18,614.78,-144.39,3.666666667,1110.39,-279.09,4.2,1
2351,406,33,227,161.36,-41.03,2,88,161.36,1,0.95,0,19,657.87,-145.49,3.666666667,1022.42,-277.05,3.4,1
2351,406,34,236,212.49,-44.59,4,86,212.49,1,0.95,0,20,618.21,-139.69,3.666666667,988.63,-230.01,3.4,1
2351,406,35,243,55.03,-12.6,2,29,55.03,1,0.95,0,21,604.43,-135.07,4,925.39,-202.68,3.4,1
2351,406,36,250,343.13,-77.81,4,15205,343.13,1,0.95,0,22,772.01,-176.03,4,1016.37,-230.1,3.4,1
2351,406,37,256,180.62,-28.43,5,28330,180.62,1,0.95,0,23,791.27,-163.43,5,1128.18,-241.31,4.2,1
2351,406,38,262,128.99,-24.93,3,20058,151.32,0.85,0.95,0,24,707.77,-143.77,4.666666667,1081.62,-229.39,4,1
2351,406,39,269,36.04,-5.48,2,12,81.59,0.44,0.95,0,25,688.78,-136.65,4.666666667,956.3,-193.84,4,1
2351,406,40,275,79.97,-11.39,2,42,79.97,1,0.95,0,26,425.62,-70.23,4,823.78,-160.64,3.6,1
2351,406,41,283,220.48,-82.12,3,83,220.48,1,0.95,0,27,465.48,-123.92,3.333333333,989.23,-230.16,3.8,1
2351,406,42,290,125.93,-9.69,4,16730,175.76,0.72,0.95,0,28,462.42,-108.68,3.666666667,772.03,-162.04,3.8,1
2351,406,43,298,160.69,-36.87,4,15480,160.69,1,0.95,0,29,587.07,-140.07,4.333333333,752.1,-170.48,3.6,1
2351,406,44,306,222.51,-51.43,7,31249,222.51,1,0.95,0,30,729.61,-180.11,6,845.62,-196.98,4.4,1
2351,406,45,312,125.03,-20.87,3,16033,125.03,1,0.95,0,31,634.16,-118.86,6,934.61,-212.37,4.6,1
2351,406,46,320,81.49,-23.4,2,30,142.6,0.57,0.95,0,32,589.72,-132.57,5.333333333,936.13,-224.38,4.6,1
2351,406,47,326,182.11,-30.21,4,13663,182.11,1,0.95,0,33,611.14,-125.91,5.333333333,897.76,-172.47,4.8,1
2351,406,48,332,119.71,-44.7,2,47,119.71,1,0.95,0,34,508.34,-119.18,3.666666667,891.54,-207.48,4.4,1
2351,406,49,341,223.92,-57.43,5,11501,223.92,1,0.95,0,35,607.23,-155.74,4.333333333,954.77,-228.04,4.6,1
2351,406,50,346,167.26,-37.63,4,68,167.26,1,0.95,0,36,693,-169.97,5,899.52,-214.24,4,1
2351,406,51,354,131.09,-27.79,3,79,131.09,1,0.95,0,37,641.98,-167.55,4.666666667,905.58,-221.16,4,1
2351,406,52,360,133.23,-18.7,4,29436,133.23,1,0.95,0,38,655.5,-141.55,5.333333333,957.32,-216.46,4.4,1
2351,406,53,369,240.99,-54.96,4,11169,240.99,1,0.95,0,39,672.57,-139.08,5,1016.2,-241.21,4.4,1
2351,406,54,376,182.52,-51.15,5,20763,182.52,1,0.95,0,40,687.83,-152.6,5.333333333,1079.01,-247.66,5,1
2351,406,55,382,165.28,-27.15,5,27112,165.28,1,0.95,0,41,722.02,-151.96,6,1020.37,-217.38,5,1
2351,406,56,390,123.19,-22.53,3,17708,123.19,1,0.95,0,42,711.98,-155.79,5.666666667,976.3,-202.28,4.8,1
2351,406,57,396,235.5,-19.77,6,18051,235.5,1,0.95,0,43,706.49,-120.6,6.333333333,1080.71,-194.26,5.4,1
2351,406,58,402,237.11,-66.88,3,76,237.11,1,0.95,0,44,761.08,-136.33,5.666666667,1184.59,-242.44,5.2,1
2351,406,59,411,238.85,-37.71,4,9563,242.85,0.98,0.95,0,45,834.65,-146.89,5.333333333,1182.45,-225.19,5.2,1
2351,406,60,416,140.07,-36.68,3,17480,174.8,0.8,0.95,0,46,851.53,-161.04,5.333333333,1140,-210.72,4.8,1
2351,406,61,423,247.99,-78.02,4,14084,247.99,1,0.95,0,47,864.02,-219.29,4.666666667,1222.71,-261.59,4.6,1
2351,406,62,432,227.84,-50.11,4,17095,227.84,1,0.95,0,48,854.75,-202.52,5,1327.36,-289.17,4.8,1
2351,406,63,438,134.46,-21.33,4,48,134.46,1,0.95,0,49,750.36,-186.14,5,1226.32,-290.73,4.4,1
2351,406,64,446,249.41,-39.64,6,15931,249.41,1,0.95,0,50,859.7,-189.1,6,1238.62,-263.49,5,1
2351,406,65,452,127,-20.21,3,5481,127,1,0.95,0,51,738.71,-131.29,5.666666667,1126.77,-245.99,4.8,1
2351,406,66,459,205.04,-35.18,3,20077,205.04,1,0.95,0,52,715.91,-116.36,5.333333333,1191.74,-244.49,4.8,1
2351,406,67,465,196.19,-42.39,4,7726,196.19,1,0.95,0,53,777.64,-137.42,5.333333333,1139.94,-208.86,4.8,1
2351,406,68,473,234.93,-43.99,4,13957,234.93,1,0.95,0,54,763.16,-141.77,4.666666667,1147.03,-202.74,4.8,1
2351,406,69,479,258.92,-53.51,5,34406,258.92,1,0.95,0,55,895.08,-175.07,5.333333333,1271.49,-234.92,5,1
2351,406,70,488,184.11,-38.86,2,79,204.38,0.9,0.95,0,56,874.15,-178.75,5,1206.19,-234.14,4.2,1
2351,406,71,493,74.34,-10.02,3,6587,74.34,1,0.95,0,57,752.3,-146.38,4.666666667,1153.53,-223.95,4.2,1
2351,406,72,502,254.15,-90.36,3,12281,254.15,1,0.95,0,58,771.52,-192.75,4.333333333,1202.64,-279.13,4.2,1
2351,406,73,506,64.94,-5.86,2,25,88.97,0.73,0.95,0,59,577.54,-145.1,3.333333333,1071.39,-242.6,3.8,1
2351,406,74,516,211.22,-28.79,4,15079,211.22,1,0.95,0,60,604.65,-135.03,4,1047.68,-227.4,3.8,1
2351,406,75,522,312.11,-32.67,6,29856,312.11,1,0.95,0,61,842.42,-157.68,5,1100.87,-206.56,4,1
2351,406,76,530,182.42,-68.77,3,10649,185.41,0.98,0.95,0,62,770.69,-136.09,5,1099.18,-236.47,4.2,1
2351,406,77,535,117.45,-19.17,1,55,117.45,1,0.95,0,63,823.2,-149.4,4.666666667,1142.29,-245.62,3.8,1
2351,406,78,544,69.01,-19.45,2,25,69.01,1,0.95,0,64,680.99,-140.06,4,957.15,-174.71,3.6,1
2351,406,79,549,243.62,-49.09,4,15276,243.62,1,0.95,0,65,612.5,-156.48,3.333333333,1135.83,-217.94,4,1
2351,406,80,557,271.49,-49.28,4,12217,271.49,1,0.95,0,66,701.57,-136.99,3.666666667,1196.1,-238.43,4,1
2351,406,81,563,154.09,-30.03,3,15503,154.09,1,0.95,0,67,738.21,-147.85,4.333333333,1038.08,-235.79,3.4,1
2351,406,82,570,100.98,-22.38,3,49,140.64,0.72,0.95,0,68,770.18,-150.78,4.666666667,956.64,-189.4,3.4,1
2351,406,83,577,129.35,-29.73,2,50,153.27,0.84,0.95,0,69,655.91,-131.42,4,968.54,-199.96,3.6,1
2351,406,84,584,253.9,-65.42,3,18361,253.9,1,0.95,0,70,638.32,-147.56,3.666666667,1153.43,-245.93,3.8,1
2351,406,85,592,179.62,-34.08,3,13065,179.62,1,0.95,0,71,663.85,-151.61,3.666666667,1089.43,-230.92,3.6,1
2351,406,86,600,223.04,-38.15,4,26505,223.04,1,0.95,0,72,785.91,-167.38,4,1040.98,-219.79,3.6,1
2351,406,87,605,170.47,-29.26,1,57,170.47,1,0.95,0,73,827.03,-166.91,3.666666667,1057.36,-219.02,3.2,1
2351,406,88,613,207.86,-69.28,3,16868,207.86,1,0.95,0,74,780.99,-170.77,3.666666667,1164.24,-265.92,3.2,1
2351,406,89,620,109.94,-24.1,1,56,109.94,1,0.95,0,75,711.31,-160.79,3,1144.83,-260.29,3,1
2351,406,90,627,172.63,-22.9,3,24105,245.4,0.7,0.95,0,76,660.9,-145.54,2.666666667,1063.56,-217.77,3,1
2351,406,91,634,243.27,-56.43,2,105,243.27,1,0.95,0,77,733.7,-172.71,3,1127.21,-240.12,2.8,1
2351,406,92,642,251.89,-42.81,2,79,251.89,1,0.95,0,78,777.73,-146.24,2.666666667,1156.06,-244.78,2.4,1
2351,406,93,648,300.74,-88.65,2,98,300.74,1,0.95,0,79,968.53,-210.79,3,1286.33,-304.17,2.6,1
2351,406,94,655,243.17,-26.79,4,16469,252.06,0.96,0.95,0,80,1039.07,-214.68,3.333333333,1321.64,-261.68,2.8,1
2351,406,95,662,196.18,-32.66,5,15503,196.18,1,0.95,0,81,991.98,-190.91,4.333333333,1407.88,-270.24,3.6,1
2351,406,96,669,183.02,-58.07,3,76,204.98,0.89,0.95,0,82,923.11,-206.17,4.666666667,1418.27,-305.41,3.6,1
2351,406,97,675,184.83,-34.07,2,63,184.83,1,0.95,0,83,807.2,-151.59,4.666666667,1359.83,-283.05,3.6,1
2351,406,98,682,270.67,-40.5,4,16565,281.94,0.96,0.95,0,84,834.7,-165.3,4.666666667,1378.61,-280.74,4,1
2351,406,99,691,177.51,-24.59,4,12762,206.64,0.86,0.95,0,85,816.03,-157.23,4.333333333,1255.38,-216.68,4.4,1
2351,406,100,695,33.54,-1.53,1,15321,53.96,0.62,0.95,0,86,666.55,-100.69,3.666666667,1045.75,-191.42,3.8,1
2351,406,101,705,263.84,-56.31,3,14599,263.84,1,0.95,0,87,745.56,-122.93,4,1113.41,-215.07,3.4,1
2351,406,102,708,119.92,-34.39,2,17898,119.92,1,0.95,0,88,594.81,-116.82,3.333333333,1050.31,-191.39,3.2,1
2354,361,14,95,187,-30.39,2,27943,187,1,0.86,1,1,0,0,0,0,0,0,0
2354,361,17,111,148.44,-21.63,1,43,148.44,1,0.86,0,2,335.44,-52.02,1,335.44,-52.02,0.6,3
2354,361,18,120,71.74,-18.88,1,40,71.74,1,0.86,0,3,220.18,-40.51,0.666666667,407.18,-70.9,0.8,1
2354,361,19,131,62.3,-6.96,1,34,62.3,1,0.86,0,4,282.48,-47.47,1,469.48,-77.86,1,1
2354,361,20,136,26.66,-0.29,1,8,26.66,1,0.86,0,5,309.14,-47.76,1.333333333,309.14,-47.76,0.8,1
2354,361,21,145,53.76,-15.09,2,32,53.76,1,0.86,0,6,214.46,-41.22,1.666666667,362.9,-62.85,1.2,1
2354,361,22,152,132.83,-13.33,2,28554,132.83,1,0.86,0,7,275.55,-35.67,2,495.73,-76.18,1.6,1
2354,361,23,159,48.91,-14.92,2,20,48.91,1,0.86,0,8,262.16,-43.63,2.333333333,396.2,-69.47,1.8,1
2354,361,24,164,17.98,0,1,2,17.98,1,0.86,0,9,253.48,-43.34,2.333333333,342.44,-50.59,1.8,1
2354,361,25,172,120.68,-13.91,2,33,120.68,1,0.86,1,10,320.4,-42.16,2.333333333,400.82,-57.54,2,1
2354,361,29,201,142.8,-18.88,3,26731,142.8,1,0.86,0,11,142.8,-18.88,1,281.46,-32.79,1.2,4
2354,361,30,208,137.16,-26.16,1,74,137.16,1,0.86,1,12,279.96,-45.04,1.333333333,400.64,-58.95,1.2,1
2354,361,33,229,44.48,-6.62,1,24,44.48,1,0.86,0,13,181.64,-32.78,0.666666667,324.44,-51.66,1,3
2354,361,35,241,98.16,-2.28,2,27896,98.16,1,0.86,0,14,142.64,-8.9,1,279.8,-35.06,0.8,2
2354,361,36,249,96.17,-10.67,3,37,96.17,1,0.86,0,15,238.81,-19.57,2,238.81,-19.57,1.2,1
2354,361,37,257,95.12,-9.62,1,42,95.12,1,0.86,1,16,289.45,-22.57,2,333.93,-29.19,1.4,1
2354,361,41,281,85.2,-20.72,1,37,85.2,1,0.86,0,17,85.2,-20.72,0.333333333,276.49,-41.01,1,4
2354,361,42,286,21.05,-4.47,1,8,21.05,1,0.86,1,18,106.25,-25.19,0.666666667,201.37,-34.81,0.6,1
2354,361,46,320,149.34,-10.68,3,24787,149.34,1,0.86,0,19,149.34,-10.68,1,255.59,-35.87,1,4
2354,361,48,331,21.18,-1.91,1,9,21.18,1,0.86,0,20,170.52,-12.59,1.333333333,170.52,-12.59,0.8,2
2354,361,49,341,95.58,-15.01,1,39,95.58,1,0.86,1,21,266.1,-27.6,1.666666667,266.1,-27.6,1,1
2354,361,52,361,193.97,-36.54,3,28023,193.97,1,0.86,0,22,289.55,-51.55,1.333333333,310.73,-53.46,1,3
2354,361,54,376,213.51,-28.8,2,27956,213.51,1,0.86,0,23,407.48,-65.34,1.666666667,503.06,-80.35,1.2,2
2354,361,56,385,26.65,-4.56,1,10,26.65,1,0.86,0,24,240.16,-33.36,1,434.13,-69.9,1.2,2
2354,361,57,396,42.3,-4.05,2,1907,42.3,1,0.86,0,25,282.46,-37.41,1.666666667,476.43,-73.95,1.6,1
2354,361,58,404,151.03,-9.97,1,52,151.03,1,0.86,0,26,219.98,-18.58,1.333333333,433.49,-47.38,1.2,1
2354,361,60,417,75,-2.63,1,26325,75,1,0.86,0,27,268.33,-16.65,1.333333333,294.98,-21.21,1,2
2354,361,61,425,74.43,-12.15,2,29,74.43,1,0.86,0,28,300.46,-24.75,1.333333333,369.41,-33.36,1.4,1
2354,361,62,432,85.86,-7.7,1,30,85.86,1,0.86,0,29,235.29,-22.48,1.333333333,428.62,-36.5,1.4,1
2354,361,64,446,136.1,-12.43,2,20587,136.1,1,0.86,0,30,296.39,-32.28,1.666666667,371.39,-34.91,1.2,2
2354,361,65,453,51.31,-5.1,1,12,51.31,1,0.86,0,31,273.27,-25.23,1.333333333,422.7,-40.01,1.4,1
2354,361,66,460,146.55,-12.09,2,22274,146.55,1,0.86,0,32,333.96,-29.62,1.666666667,494.25,-49.47,1.6,1
2354,361,68,474,121.89,-24.53,2,48,121.89,1,0.86,0,33,319.75,-41.72,1.666666667,455.85,-54.15,1.4,2
2354,361,69,480,34.9,-5.91,2,10,34.9,1,0.86,1,34,303.34,-42.53,2,490.75,-60.06,1.8,1
2354,361,72,502,207.19,-24.64,2,68,207.19,1,0.86,0,35,242.09,-30.55,1.333333333,363.98,-55.08,1.2,3
2354,361,74,515,117.79,-17.19,1,40,117.79,1,0.86,0,36,324.98,-41.83,1,359.88,-47.74,1,2
2354,361,75,522,49.03,-6.6,1,18,49.03,1,0.86,0,37,374.01,-48.43,1.333333333,374.01,-48.43,0.8,1
2354,361,77,535,140.4,-18.73,1,55,140.4,1,0.86,0,38,307.22,-42.52,1,514.41,-67.16,1,2
2354,361,79,545,81.81,-18.13,1,32,81.81,1,0.86,1,39,222.21,-36.86,0.666666667,389.03,-60.65,0.8,2
2354,361,82,572,168.2,-29.81,2,78,168.2,1,0.86,0,40,250.01,-47.94,1,390.41,-66.67,0.8,3
2354,361,84,585,77.84,-21.57,3,31,77.84,1,0.86,0,41,246.04,-51.38,1.666666667,327.85,-69.51,1.2,2
2354,361,85,592,57.92,-2.71,1,27078,57.92,1,0.86,0,42,303.96,-54.09,2,303.96,-54.09,1.2,1
2354,361,86,600,52.63,-5.88,1,20,52.63,1,0.86,0,43,188.39,-30.16,1.666666667,356.59,-59.97,1.4,1
2356,356,3,18,146.53,-62.05,3,96,146.53,1,0.99,0,1,0,0,0,0,0,0,0
2356,356,4,26,3.99,-3.99,1,2,3.99,1,0.99,0,2,150.52,-66.04,1.333333333,150.52,-66.04,0.8,1
2356,356,6,35,110.08,-47.62,1,59,110.08,1,0.99,0,3,260.6,-113.66,1.666666667,260.6,-113.66,1,2
2356,356,7,47,21.01,-1.78,3,11,21.01,1,0.99,0,4,135.08,-53.39,1.666666667,281.61,-115.44,1.6,1
2356,356,8,52,191.32,-75.71,3,103,191.32,1,0.99,0,5,322.41,-125.11,2.333333333,472.93,-191.15,2.2,1
2356,356,9,61,20.61,-0.91,2,8,20.61,1,0.99,0,6,343.02,-126.02,3,347.01,-130.01,2,1
2356,356,10,67,74.13,-6.88,6,28,74.13,1,0.99,0,7,307.07,-85.28,4.666666667,417.15,-132.9,3,1
2356,356,11,73,18.84,-0.91,2,13,18.84,1,0.99,0,8,304.9,-84.41,4.333333333,435.99,-133.81,3.4,1
2356,356,12,78,151.31,-52.37,2,78,151.31,1,0.99,0,9,264.89,-61.07,4,477.22,-138.56,3.6,1
2356,356,13,87,16.67,-4.49,1,16,16.67,1,0.99,0,10,260.95,-64.65,3.666666667,472.88,-141.27,3.2,1
2356,356,14,95,163.18,-78.24,2,102,163.18,1,0.99,1,11,350,-136.01,2.333333333,444.74,-143.8,3,1
2356,356,17,116,10.05,-1.83,2,6,10.05,1,0.99,0,12,173.23,-80.07,1.333333333,341.21,-136.93,1.4,3
2356,356,18,124,19.88,-1.93,3,9,19.88,1,0.99,0,13,29.93,-3.76,1.666666667,209.78,-86.49,1.6,1
2356,356,19,128,9.69,-1.34,2,6,9.69,1,0.99,0,14,39.62,-5.1,2.333333333,202.8,-83.34,1.8,1
2356,356,20,133,7.24,-2.06,1,5,7.24,1,0.99,0,15,46.86,-7.16,2.666666667,46.86,-7.16,1.6,1
2356,356,21,145,13.34,-0.99,2,5,13.34,1,0.99,0,16,50.15,-6.32,2.666666667,60.2,-8.15,2,1
2356,356,22,151,32.6,-8.9,2,28,32.6,1,0.99,0,17,62.87,-13.29,2.333333333,92.8,-17.05,2.4,1
2356,356,23,158,25.65,-7.06,3,17,25.65,1,0.99,0,18,78.83,-19.01,2.666666667,108.4,-22.28,2.6,1
